"","SYMBOL","GSM2252986","GSM2252987","GSM2252988","GSM2252989","GSM2252990","GSM2252991","GSM2252992","GSM2252993","GSM2252994","GSM2252995","GSM2252996","GSM2252997"
"38305","SLC16A4",138,139,158,112,117,135,32,53,53,34,29,36
"38306","GGTLC2",3,4,4,1,3,1,4,2,3,3,1,1
"38307","SLC16A3",3411,3732,4312,3695,4446,3769,1903,1666,1468,1555,1651,1457
"38308","PDLIM1",2826,2475,3040,2680,3128,3038,3070,3468,2941,2293,2368,2130
"38309","CNOT9",3800,3381,3853,3380,3688,3793,2707,3287,2790,3498,3606,3131
"38310","SLC39A13",2657,2691,3110,2623,3067,2687,3272,3010,2671,1956,2019,1832
"38311","SMC3",5764,5299,5676,5298,5804,5869,4707,5443,5170,5907,6145,5302
"38312","P2RX6",2,3,1,1,4,2,2,2,3,1,2,0
"38313","BOD1",1779,1625,1849,1695,1973,1914,1577,1756,1580,1624,1557,1571
"38314","PRPF4",2566,2328,2493,2227,2579,2572,1189,1347,1256,1359,1520,1253
"38315","MSANTD3",2070,1960,2147,2098,2497,2252,2822,3175,2782,2815,2915,2585
"38316","LMF2",2880,3084,3885,3129,3723,3144,2921,2652,2156,2197,2277,2319
"38317","PRPF3",3082,2822,3165,2659,3105,2936,4019,4651,4117,3905,3982,3453
"38318","C12orf29",1162,1036,1173,1054,1196,1223,965,1045,999,1170,1212,1064
"38319","CD1E",0,0,0,0,0,0,0,0,0,0,0,0
"38320","FAM50A",2942,2855,3011,2633,2941,2693,5131,5368,4350,3140,3395,3007
"38321","R3HDM4",1026,1056,1291,938,1122,981,1675,1777,1540,1073,1158,1006
"38322","TMEM259",3509,3450,4272,3544,4233,3547,5368,5320,4049,3435,3379,3441
"38323","AIFM1",1499,1424,1552,1366,1707,1589,2176,2392,2139,1918,2042,1682
"38324","GUSBP11",341,316,359,272,244,262,304,327,330,187,191,162
"38325","DERL3",29,40,38,40,52,42,10,7,13,9,5,10
"38326","KCNQ4",2,0,2,2,1,4,7,9,5,0,0,2
"38327","CCNB2",3181,2813,3452,3217,3662,3555,641,744,673,1761,1795,1561
"38328","CCNE2",1270,1151,1246,1063,1117,1184,222,308,249,464,454,405
"38329","RABEP1",4837,4564,5047,4387,4955,4958,4698,5540,5260,4765,4679,4160
"38330","DDX60L",1696,1592,1713,1744,1850,1830,2258,2786,2551,2396,2410,2004
"38331","IGLL3P",0,2,0,0,0,1,0,0,0,0,0,0
"38332","LRP5L",96,89,86,86,75,105,128,171,145,89,76,72
"38333","RRP9",1098,1204,1243,1069,1270,1161,1401,1425,1248,1420,1544,1370
"38334","CDKN2AIPNL",1118,1053,1130,983,1140,1150,1088,1160,1023,1185,1144,1075
"38335","ANKRD40",4136,3889,4272,3276,3725,3694,4141,4827,4446,4116,4330,3770
"38336","LIF-AS2",0,1,0,0,0,0,2,2,3,0,0,0
"38337","UAP1L1",1887,1680,2040,1469,1645,1530,2936,3041,2674,1940,1806,1739
"38338","ARHGEF1",2946,2787,3267,3064,3600,3052,3691,3648,3254,3267,3420,3071
"38339","SNORD107",0,1,2,0,1,1,1,1,2,1,0,0
"38340","CBFA2T2",790,746,858,625,703,694,754,891,852,551,514,468
"38341","ZNF502",232,204,205,214,213,212,100,138,112,114,140,98
"38342","CD2",0,0,0,0,0,0,0,0,0,0,0,0
"38343","ATG12",2463,2360,2421,2214,2383,2503,2723,3099,2908,2579,2676,2319
"38344","SESTD1",2695,2404,2630,2253,2438,2476,2107,2494,2350,2207,2106,1862
"38345","BTF3L4",2277,2082,2271,2025,2155,2271,2954,3451,3354,2801,3033,2602
"38346","CCDC74B",39,36,41,25,24,26,24,23,18,14,17,12
"38347","PDCD5",3734,3537,3961,3720,3998,4211,3161,3405,3054,3284,3468,3091
"38348","ATP23",190,180,196,162,176,167,71,73,66,85,84,77
"38349","SYNGR3",18,16,25,16,16,18,1,2,2,2,3,2
"38350","RCCD1",601,539,608,561,604,579,242,286,243,310,341,304
"38351","SYNGR2",2175,2067,2369,1775,2057,1943,2115,2291,2043,1747,1765,1659
"38352","FAAP24",178,154,210,172,215,241,137,200,155,233,240,187
"38353","RNF185",1681,1505,1795,1348,1461,1412,1467,1668,1513,1371,1343,1184
"38354","SYNGR1",45,62,67,33,40,30,18,20,20,12,19,13
"38355","LOC91450",7,18,6,6,14,7,11,17,11,10,13,13
"38356","ACBD5",1708,1636,1677,1474,1681,1768,3152,3409,3398,2336,2312,2082
"38357","HGS",4573,4514,5479,4982,5769,5131,5913,5907,5000,4147,4127,3960
"38358","PKDCC",204,221,229,183,217,180,106,127,105,104,114,112
"38359","ISX",0,0,0,0,0,0,0,0,0,0,0,0
"38360","NEMF",3369,2954,3361,2895,3351,3444,2101,2426,2279,2192,2168,1817
"38361","NEURL1",14,13,6,9,15,11,2,7,8,4,6,7
"38362","DYRK1B",421,392,490,273,267,216,547,528,400,212,224,206
"38363","CD3D",0,0,0,0,0,0,0,0,0,0,0,0
"38364","CTDP1",996,956,1176,1011,1206,1014,804,901,737,677,709,664
"38365","SLC6A5",0,0,0,0,0,0,0,0,0,0,0,0
"38366","COL23A1",1,1,2,1,0,0,0,1,0,1,1,0
"38367","PCED1B",44,28,53,26,15,30,79,109,68,21,22,15
"38368","ANKRD44",263,233,236,315,307,319,131,160,154,115,103,98
"38369","SLC28A2",2,2,1,2,0,4,1,0,0,0,0,0
"38370","SLC28A1",0,0,0,0,0,0,0,0,0,0,0,1
"38371","RSAD2",4,6,3,2,5,2,9,10,17,45,47,30
"38372","UBXN11",276,256,323,197,222,191,207,189,171,159,173,158
"38373","NEK2-DT",0,0,0,0,1,1,1,0,0,0,0,0
"38374","EXO1",1344,1267,1328,1198,1376,1296,441,513,522,1354,1415,1200
"38375","MTRFR",634,533,653,564,615,615,409,453,377,490,490,504
"38376","FIBP",2079,1945,2204,1945,2055,2013,990,1060,991,984,1035,927
"38377","RPS19BP1",1232,1272,1586,1491,1737,1440,2184,1922,1845,1665,1783,1660
"38378","PLXNA4",3683,3438,3755,3288,3641,3618,2218,2774,2493,1825,1700,1558
"38379","PCSK7",2093,2007,2245,1945,2109,1940,2166,2417,2186,1923,1947,1682
"38380","CD3E",1,1,0,0,1,0,3,4,1,1,3,0
"38381","ZNF830",506,498,503,451,491,487,711,726,633,564,578,532
"38382","SLFN11",6264,6014,6495,5742,6630,6628,4078,4831,4836,6013,5957,5149
"38383","RASL10B",15,12,12,10,7,9,0,2,4,5,2,2
"38384","CHURC1",2384,2105,2302,2088,2205,2324,2364,2825,2671,2230,2253,2049
"38385","DEPDC7",20,20,17,26,21,15,0,3,4,12,12,5
"38386","DGKI",8,7,5,6,9,4,5,9,8,9,4,1
"38387","NEXN",2277,2127,2081,1739,1971,2011,1524,1844,1744,1845,1868,1638
"38388","TDRD12",12,7,8,5,8,4,10,9,16,20,8,5
"38389","ATPAF2",450,435,520,421,502,455,727,760,649,567,647,534
"38390","BOC",1,3,3,4,2,3,6,6,6,2,1,3
"38391","EBAG9",533,487,547,534,551,627,379,442,419,480,534,489
"38392","ZNF765",448,399,458,380,423,473,377,429,446,395,395,318
"38393","NLRP12",35,34,37,41,27,32,34,23,24,40,20,26
"38394","MYADM",7879,7237,8392,6882,7665,7066,4928,5648,4814,4539,4710,4248
"38395","ZNF845",438,384,405,392,459,426,465,545,531,433,423,391
"38396","COX7A2L",3251,3007,3345,2612,3044,3079,3278,3430,3211,2693,2833,2440
"38397","TMSB10",40555,35464,41127,34701,38860,37414,58355,66135,51156,42151,44153,39725
"38398","SYT12",0,1,0,0,1,0,0,0,0,0,0,0
"38399","CENPL",923,892,921,848,1029,1075,504,656,632,1170,1272,1094
"38400","SMDT1",566,553,650,546,597,563,716,587,582,545,542,473
"38401","SCAF11",6725,6185,6645,6113,6967,6742,5633,6541,6293,5469,5302,5016
"38402","LONRF1",710,683,762,717,768,773,374,429,392,383,427,335
"38403","RRP7BP",738,719,806,734,898,770,751,817,738,827,853,758
"38404","CD3G",0,0,0,0,0,0,0,0,0,0,0,0
"38405","LPAR2",51,46,61,35,35,37,79,93,68,35,33,34
"38406","ACY3",0,0,0,0,0,0,0,0,0,0,0,0
"38407","MYOM2",17,16,25,17,16,19,61,63,51,38,27,27
"38408","IL1RL1",34392,29893,32936,34813,40491,39691,10598,12937,12091,14040,14608,12726
"38409","IDI2",106,90,101,94,110,103,108,123,118,117,115,109
"38410","YTHDC1",2988,2717,2950,2525,2784,2835,3210,3808,3411,3110,3007,2715
"38411","MIDEAS",3298,2843,3160,3001,3585,3366,3985,4554,3900,3526,3528,3205
"38412","MFSD4B",279,261,268,243,260,259,386,465,414,274,309,252
"38413","MAP3K13",602,547,601,605,659,687,486,678,513,597,675,547
"38414","LIN52",774,712,758,629,640,689,328,374,339,417,411,381
"38415","ZNF804A",48,25,24,44,42,64,14,25,9,17,30,21
"38416","NEK9",3544,3045,3538,3153,3558,3368,1565,1950,1795,1790,1953,1630
"38417","CABLES1",2196,1823,2063,1865,2130,2066,3143,3535,3043,2885,2775,2523
"38418","HTR3B",0,0,0,0,0,0,0,0,0,0,1,0
"38419","NXPE3",1612,1455,1522,1538,1689,1739,1093,1214,1129,1085,929,885
"38420","CHMP7",2230,2011,2333,2022,2319,2139,2911,3113,2802,2582,2475,2293
"38421","AP4M1",972,955,1118,865,981,955,1266,1207,1170,988,942,871
"38422","OSMR",878,781,937,931,941,938,837,1036,970,1046,1118,975
"38423","ALKBH8",1204,1219,1237,1211,1345,1370,2277,2638,2502,2376,2521,2119
"38424","MYLK3",8,4,2,7,3,5,5,2,3,3,4,2
"38425","ARHGEF2",3514,3290,3725,3040,3585,3360,4750,5554,4492,4523,4702,4138
"38426","RASSF9",195,171,162,129,138,146,212,241,207,225,242,224
"38427","EXOC3L4",0,0,0,0,0,0,0,0,1,0,0,0
"38428","ZW10",2084,2004,2167,1887,2201,2207,1434,1769,1573,1817,1779,1611
"38429","WDR20",832,736,774,678,751,773,773,905,789,773,741,646
"38430","BUB3",8590,7866,8582,8105,9359,9623,9192,10403,9842,10306,10912,9410
"38431","REPS2",192,180,156,167,192,190,92,111,94,86,92,92
"38432","CHRDL1",0,0,0,0,0,0,0,0,0,0,0,0
"38433","CALML4",534,456,497,496,484,488,394,459,390,414,417,360
"38434","MARVELD3",18,12,16,14,12,25,7,4,5,11,6,7
"38435","RFT1",1548,1372,1522,1277,1545,1417,2095,2294,2132,2146,2080,1984
"38436","SLC24A1",516,452,505,511,528,550,514,604,542,478,487,421
"38437","TTC5",886,821,907,731,872,797,622,684,628,567,543,515
"38438","DDX21",21226,19923,20383,19675,23617,23039,15813,19027,17973,24949,26178,22005
"38439","ZBED1",2114,2135,2431,2022,2303,2086,2018,2076,1902,1284,1375,1172
"38440","FDXACB1",198,187,197,168,236,212,252,210,219,216,223,203
"38441","C11orf52",6,3,5,4,5,4,0,0,2,2,1,2
"38442","CD247",7,2,1,3,3,4,0,2,0,2,0,0
"38443","DEDD",1846,1540,1815,1422,1607,1598,1815,2154,1807,1523,1553,1339
"38444","TIMD4",0,0,0,0,0,0,0,0,0,0,0,0
"38445","SLC16A7",589,547,496,531,575,648,212,283,260,508,433,419
"38446","NDUFAF2",1015,905,938,991,1191,1131,1148,1412,1214,1230,1228,1187
"38447","ARRDC4",230,215,234,215,199,220,50,60,53,48,63,43
"38448","LINC00923",1,0,0,0,0,0,1,0,0,0,0,1
"38449","COG7",839,806,874,725,898,892,561,579,544,467,458,406
"38450","KCNAB3",73,73,84,56,73,74,33,39,20,30,24,38
"38451","EOLA1",596,580,656,573,661,595,836,842,799,721,711,642
"38452","SLC33A1",1938,1707,1874,1801,2041,2112,2904,3461,3183,2636,2721,2368
"38453","ZNF300",792,719,772,680,767,850,554,608,590,812,821,699
"38454","MYOZ3",25,20,25,24,29,19,14,8,8,6,6,9
"38455","TPGS1",43,75,132,109,121,84,135,89,36,45,35,46
"38456","ACVR2A",431,426,367,367,390,410,520,532,543,456,472,426
"38457","CD4",2,0,2,2,0,2,2,1,1,0,0,2
"38458","HACD1",441,394,485,374,449,435,84,88,98,101,114,96
"38459","CCNQ",704,687,724,691,865,688,441,453,432,391,462,394
"38460","DCLK1",98,85,84,96,83,117,172,194,192,106,156,128
"38461","SLC25A51",694,606,603,529,642,643,841,987,844,652,681,569
"38462","SNX29",874,737,851,704,775,707,1480,1654,1530,903,892,792
"38463","ZMYM4",4658,4370,4740,3875,4337,4348,2025,2394,2303,2321,2236,2069
"38464","ZMYM3",2300,1972,2348,1844,2038,1865,866,1063,980,967,962,815
"38465","ZMYM6",969,893,954,776,865,883,997,1164,1077,845,796,724
"38466","ZMYM5",519,437,468,458,523,543,396,401,421,397,351,343
"38467","CTBP1-DT",225,190,224,179,233,223,242,309,277,220,209,190
"38468","LRRFIP1",7799,7374,7944,7632,8922,8611,10103,11914,10680,10652,11234,9730
"38469","GGTLC1",1,0,1,1,1,1,1,0,1,1,1,1
"38470","LRRFIP2",3161,2871,3149,3167,3329,3562,5483,6612,5746,6008,6110,5204
"38471","ZC3HAV1L",1027,881,1021,949,976,1043,551,727,581,671,667,579
"38472","CD5",0,0,0,0,0,1,0,0,0,2,1,1
"38473","BMP15",0,0,0,1,0,0,0,0,0,0,0,0
"38474","TTC30A",217,215,254,184,227,249,259,276,271,194,203,160
"38475","INTS4",1127,1111,1239,1042,1205,1206,1624,1891,1733,1554,1607,1390
"38476","OXNAD1",684,630,767,700,785,737,779,907,841,927,957,855
"38477","LGI1",0,0,0,0,0,0,0,0,0,0,0,0
"38478","AURKB",2267,2209,2382,2171,2531,2437,556,615,563,1491,1495,1345
"38479","DSEL",688,631,696,617,685,720,380,431,443,323,375,303
"38480","RIPPLY1",0,0,0,1,0,1,2,3,1,0,0,0
"38481","XPR1",2260,1904,2014,1729,1887,1977,3592,4482,3891,3101,3023,2864
"38482","FCMR",2,0,0,1,0,0,0,0,0,1,0,2
"38483","MTDH",11885,10822,11379,10846,12488,12937,11480,13173,12349,14044,14157,12267
"38484","LARGE1",138,133,164,154,147,142,141,123,120,69,76,74
"38485","MTSS2",1468,1461,1740,1531,1694,1542,952,972,851,1238,1220,1214
"38486","TMEM88",397,381,480,374,470,398,469,514,390,479,507,504
"38487","VAPB",3260,2952,3365,3077,3474,3308,2862,3232,3016,2956,2994,2579
"38488","MTG1",1598,1579,1925,1518,1768,1545,1847,1853,1767,1592,1571,1381
"38489","VAPA",7550,6838,7557,6885,7679,7829,8791,9826,8973,9063,9530,8233
"38490","UBTD2",1948,1665,1916,1632,1743,1731,1293,1491,1347,1124,1166,1103
"38491","MTA2",7067,6570,7220,5838,7017,6520,11052,12352,10949,7795,7791,6879
"38492","DAPL1",0,0,0,0,0,0,0,0,0,0,0,0
"38493","CD5L",0,0,0,0,0,0,1,0,0,0,0,0
"38494",NA,103,83,99,72,81,75,39,44,43,26,35,28
"38495","NOLC1",8313,8049,8463,7905,9540,9179,8607,10321,9271,11261,12027,10481
"38496","CDHR1",26,11,24,29,24,23,0,1,2,2,1,0
"38497","MAGI1",1219,1040,1196,1073,1045,971,1732,1978,1674,1436,1278,1273
"38498","STYXL2",0,0,0,0,0,0,0,0,0,0,0,0
"38499","RCSD1",2,8,7,2,2,2,75,85,74,59,59,52
"38500","LINC01278",405,321,367,288,332,333,218,290,220,225,203,189
"38501","LMBRD2",937,840,897,776,929,1010,843,1061,1097,946,941,839
"38502","MRPS36",769,716,841,757,802,846,743,797,764,742,753,674
"38503","LRAT",0,0,2,0,0,0,0,0,1,0,0,0
"38504","ATP6AP1L",45,44,52,39,34,34,84,106,98,80,66,61
"38505","DLGAP2",0,0,0,0,0,0,2,0,4,1,1,1
"38506","ZNF461",155,142,145,115,135,134,158,159,165,163,151,139
"38507","ZNF585B",486,447,464,371,417,428,355,449,414,355,328,288
"38508","DLGAP1",12,9,12,12,5,8,6,8,5,8,10,8
"38509","CAPN13",0,0,0,0,0,0,0,0,0,0,0,0
"38510","GLYATL1",1,0,1,0,0,2,0,0,0,0,0,1
"38511","TMEM132C",0,0,0,0,0,0,0,0,0,0,0,0
"38512","CD6",1,1,1,1,3,1,0,0,0,0,0,0
"38513","RAB11B",1796,1746,2232,1834,2051,1795,3123,2790,2150,1832,1862,1878
"38514","SCGB3A1",0,0,0,1,2,0,0,0,0,0,0,0
"38515","TMEM129",848,787,920,847,1046,832,1030,890,806,617,585,644
"38516","DLG5",1642,1509,1593,1517,1692,1509,1692,1886,1637,1432,1401,1284
"38517","MEX3A",1349,1163,1393,1087,1294,1167,671,821,592,532,500,436
"38518","PTTG1",3533,3299,3746,3498,4004,4070,1615,1813,1652,2186,2433,2147
"38519","STRADA",1421,1254,1452,1170,1280,1209,1311,1508,1298,1282,1206,1109
"38520","PRR29",6845,6835,7478,6736,8132,7630,9566,9773,9344,7531,7614,6733
"38521","METTL18",239,205,264,222,240,257,399,453,394,449,476,418
"38522","GORAB",381,340,352,304,342,388,433,407,437,429,421,360
"38523","NAF1",1273,1235,1280,1301,1427,1357,1027,1308,1176,1271,1306,1196
"38524","C1orf105",5,10,11,14,11,7,16,17,10,9,9,13
"38525","IL32",1395,1326,1481,1132,1360,1209,9441,10222,8598,5280,5639,4978
"38526","CRB3",0,0,0,0,0,1,0,0,0,1,0,0
"38527","CCPG1",2613,2283,2499,2718,3092,3160,4996,5688,5407,4068,3876,3604
"38528","SPSB4",2,0,2,3,0,0,0,0,0,0,0,0
"38529","PXYLP1",71,55,68,62,72,52,16,26,22,11,10,13
"38530","TBRG4",2199,2056,2297,2113,2511,2294,2640,2765,2531,2559,2606,2189
"38531","MRRF",1641,1495,1713,1519,1715,1569,1657,1829,1744,1602,1737,1444
"38532","CD7",0,0,0,0,0,0,25,26,14,2,2,2
"38533","PNMA1",3788,3405,3791,3420,3849,3825,5981,6335,5600,5119,5097,4613
"38534","RBM18",1346,1278,1334,1191,1374,1430,1900,2136,2064,1806,1922,1723
"38535","NOG",18,23,7,23,15,23,224,268,202,190,238,191
"38536","MSC",0,0,1,0,3,0,3,1,3,6,7,5
"38537","CHMP4C",6,11,10,9,12,13,1,3,2,5,2,2
"38538","CRLF1",5,3,6,5,6,8,0,2,3,3,3,1
"38539","GCNT3",0,0,0,2,0,0,2,1,1,0,1,1
"38540","UBE2L6",145,124,182,164,185,159,733,753,668,504,552,486
"38541","GCM2",0,0,0,0,0,0,0,0,0,0,0,0
"38542","GPR50",0,0,0,0,0,0,0,0,0,0,0,0
"38543","BBIP1",655,533,639,593,695,682,768,841,795,658,711,648
"38544","LDHAL6B",6,7,5,1,4,3,4,3,0,2,0,1
"38545","DHRS3",244,264,308,211,217,234,468,506,428,360,343,367
"38546","CD8A",0,1,1,0,0,0,0,0,0,0,0,0
"38547","RPS6KA5",300,271,277,240,250,257,216,209,237,237,240,204
"38548","SPECC1",463,415,424,478,515,474,150,165,165,181,170,165
"38549","NUMBL",959,928,1064,828,913,826,1106,1149,914,753,740,726
"38550","CACNA2D2",14,6,11,7,8,12,6,12,8,9,8,1
"38551","AIMP1",2552,2334,2402,2372,2689,2702,4150,4468,4443,4401,4337,3926
"38552","ATXN3L",0,0,1,0,0,0,0,0,0,0,0,0
"38553","BICDL1",4,4,3,3,1,4,4,5,3,4,2,4
"38554","TSPOAP1",0,0,0,0,0,0,0,0,0,0,0,0
"38555","FANK1",54,47,68,39,33,30,21,20,26,13,12,16
"38556","G6PC3",2073,1936,2060,1765,2020,2074,1471,1566,1366,1126,1092,1052
"38557","MFHAS1",1655,1451,1625,1429,1598,1608,2484,2699,2554,1967,1990,1671
"38558","ASB16",84,98,94,84,99,88,101,106,86,67,54,44
"38559","ZNF764",288,245,353,236,284,258,345,407,308,194,173,221
"38560","MOB1B",2841,2503,2417,2462,2573,2720,2072,2556,2336,1709,1620,1483
"38561","CD8B",0,0,0,0,0,0,0,0,0,0,0,1
"38562","PDLIM7",3856,3748,4689,4645,5520,4368,7679,7920,6085,5176,5121,4931
"38563","TIMM50",2426,2309,2522,2373,2777,2606,2061,2162,1990,2501,2556,2189
"38564","MAPKAPK2",2830,2565,3021,2823,3166,3041,2766,3045,2702,2378,2446,2232
"38565","TIFA",549,526,583,461,581,573,657,639,668,996,1046,933
"38566","STK17B",849,741,780,726,802,895,603,720,708,810,727,767
"38567","STK17A",2741,2522,2852,2402,2944,2897,3613,3902,3645,3171,3169,2839
"38568","CYTH3",665,570,722,593,638,637,907,960,883,875,857,758
"38569","MILIP",67,63,83,77,78,62,56,63,61,48,68,63
"38570","CYTH2",3061,2847,3355,2708,3100,2836,2644,2954,2525,2276,2229,2020
"38571","MGME1",1292,1255,1417,1208,1305,1321,1525,1630,1589,1679,1801,1529
"38572","CYTH1",1462,1349,1601,1114,1169,1113,2536,2697,2395,1691,1642,1552
"38573","DTD1",1965,1841,2062,1875,2084,2030,1335,1599,1387,1227,1238,1120
"38574","FAM114A1",3439,3036,3460,3026,3323,3342,4165,4813,4413,2804,2791,2437
"38575","TMEM169",9,1,6,5,3,5,1,3,6,1,1,2
"38576","CD8B2",0,0,0,0,0,0,0,0,0,0,0,0
"38577","ITGB1BP1",4290,4044,4342,4172,4676,4519,4660,5100,4661,4545,4524,4170
"38578","TMEM183A",2160,1887,2214,1998,2160,2189,2019,2216,1974,1621,1573,1504
"38579","PIWIL1",0,0,0,0,0,1,1,0,0,0,2,1
"38580","ARRDC1",482,552,636,575,628,518,762,771,650,556,525,502
"38581","DPH7",1220,1150,1384,1125,1282,1184,864,990,858,965,921,846
"38582","OTOP2",0,0,0,0,0,0,0,0,0,0,0,0
"38583","DNER",2,3,7,5,9,9,6,2,5,5,4,3
"38584","BCL7C",1000,1017,1157,870,989,915,830,815,688,701,691,702
"38585","SLC38A5",683,756,764,810,942,935,529,575,501,713,736,641
"38586","BPIFB1",0,0,0,0,0,0,1,0,1,0,0,0
"38587","DRC1",0,0,0,3,1,1,2,1,5,0,1,1
"38588","BCL7B",1473,1380,1488,1385,1606,1505,975,977,853,1124,1182,1008
"38589","COPB2",11650,10591,12075,9918,10970,11212,12301,13580,13015,10071,10190,8968
"38590","WDR46",2605,2370,2836,2465,2772,2719,3498,3716,3346,3090,3140,2761
"38591","ZBTB22",305,270,356,263,325,329,335,328,297,237,234,226
"38592","HELB",69,54,78,68,89,77,72,86,69,69,87,68
"38593","SHKBP1",2305,2072,2438,2263,2600,2206,1501,1469,1293,1372,1341,1341
"38594","CD9",22179,20147,21601,21098,24133,23706,27719,29754,26808,18645,18419,16559
"38595","CENPBD1P",401,360,412,397,462,412,252,317,259,264,301,280
"38596","H2AC25",31,33,66,35,35,44,52,39,14,26,32,33
"38597","MED14",3523,3065,3407,3082,3489,3585,1925,2520,2435,2519,2527,2221
"38598","ZNF276",1649,1703,1910,1740,1910,1803,1942,1968,1830,1942,1888,1778
"38599","GPR37L1",30,33,43,27,31,36,44,37,40,32,25,26
"38600","NPIPA1",203,194,210,178,203,187,201,226,203,187,192,176
"38601","REEP6",23,31,29,28,40,29,46,38,32,23,31,26
"38602","IMP4",2346,2293,2516,2234,2559,2413,1625,1769,1568,1952,1969,1806
"38603","TAAR2",0,0,0,0,0,0,0,0,0,0,0,0
"38604","TAAR3P",0,0,0,0,0,0,0,0,0,0,0,0
"38605","ADGRG1",5172,4934,5522,5880,6845,6481,3036,3437,3108,3742,3641,3457
"38606","CD14",11,2,5,3,5,7,6,12,19,10,9,6
"38607","GPR55",0,0,0,0,0,0,0,0,0,0,0,0
"38608","HNRNPLL",2129,2043,2263,1975,2225,2318,2111,2179,2084,2062,1992,1851
"38609","UBE2Q2",2399,2231,2402,2237,2476,2537,1352,1531,1480,1236,1305,1092
"38610","CCDC102A",129,155,172,154,186,152,147,142,126,159,189,175
"38611","GPR52",0,0,1,0,2,1,0,0,1,0,2,3
"38612","MARS2",491,542,533,469,569,518,394,512,437,462,499,458
"38613","S1PR2",21,31,32,14,19,24,25,34,23,13,12,15
"38614","ADAMTSL1",1503,1502,1563,1647,1925,1773,1218,1435,1327,1717,1795,1460
"38615","SRSF11",10058,9632,10251,9009,9622,10148,10953,13465,12945,10248,9942,9226
"38616","ATP6V1F",1989,1740,2033,1734,2023,1759,2159,2344,1989,1590,1565,1507
"38617","PEX11G",12,15,33,2,12,11,24,7,17,4,2,12
"38618","SNORD29",113,106,128,102,115,105,46,69,56,84,78,67
"38619","MARCHF9",48,50,60,34,46,34,18,20,11,17,10,11
"38620","SNORD31",41,47,53,52,48,36,19,18,18,31,39,29
"38621","SNORD30",66,73,75,46,70,70,29,31,31,42,45,47
"38622","ZBTB47",863,817,918,845,1004,917,1016,1085,969,881,918,835
"38623","ACVR2B",423,333,414,337,363,340,629,755,694,323,287,260
"38624","CD19",4,0,1,0,2,3,0,0,0,0,1,0
"38625","SNORD28",49,46,68,61,73,66,27,35,24,45,51,58
"38626","SNORD27",69,55,61,65,75,85,27,43,39,63,69,49
"38627","B3GNT7",43,24,41,21,28,16,19,17,14,6,7,6
"38628","SNORD26",55,41,51,45,51,48,27,22,22,39,39,36
"38629","SNORD25",29,25,30,32,36,31,13,13,7,28,18,17
"38630","NT5C1B",5,4,2,4,6,4,2,2,2,0,2,1
"38631","PKHD1L1",67,44,58,20,30,24,20,18,23,18,7,22
"38632","SNORD22",141,149,149,144,156,181,52,56,62,92,95,102
"38633","COQ10A",304,289,284,274,289,322,157,134,150,144,146,110
"38634","SOCS6",1206,1037,1083,928,1098,1121,1098,1272,1220,1189,1160,1087
"38635","CD83",33,32,47,31,31,33,63,87,76,100,89,80
"38636","TEX30",929,974,972,891,1042,1046,520,620,564,820,847,773
"38637","NEURL3",0,0,0,0,0,0,1,1,0,2,4,0
"38638","DMKN",0,0,0,0,0,0,0,0,0,0,0,0
"38639","MS4A1",0,0,0,0,0,0,0,0,0,0,0,0
"38640","ZNF235",72,52,77,56,62,48,97,142,114,69,79,70
"38641","NAPRT",749,797,999,842,1003,755,2404,1888,1652,1169,1108,1191
"38642","KCNG4",0,0,0,0,0,0,0,0,0,0,0,0
"38643","TMEM44",1391,1319,1599,1264,1369,1295,1255,1270,1122,937,818,849
"38644","ASIC3",6,12,18,12,14,20,36,56,37,26,17,35
"38645","KCNB2",0,0,1,1,1,0,0,0,0,0,0,1
"38646","ORAI3",239,228,254,196,222,202,701,773,691,226,251,223
"38647","MMP20",0,0,0,0,0,0,0,0,0,0,0,0
"38648","ZNF561",1367,1415,1424,972,1086,1054,2720,3209,3184,1185,1251,1103
"38649","KLF4",85,75,88,95,99,86,422,432,394,315,321,254
"38650","OLFM2",4,6,4,3,1,2,3,5,2,1,3,4
"38651","NREP",2824,2524,2833,2305,2562,2489,3256,3639,3451,2474,2492,2288
"38652","HTR7P1",456,375,404,346,427,410,437,532,415,376,385,339
"38653","PRDM6",5,1,3,1,0,6,0,3,2,0,2,0
"38654","PTER",387,319,312,338,394,394,179,179,204,221,256,196
"38655","COPS2",5469,5083,5352,4748,5394,5583,7091,8306,7649,7178,7341,6298
"38656","PIGM",803,765,781,719,764,819,977,1186,1045,749,762,691
"38657","IGSF8",337,321,371,315,326,296,152,152,153,95,133,92
"38658","TRIP13",3920,3641,3932,3867,4593,4561,1239,1406,1317,2897,3198,2749
"38659","CFAP107",0,0,0,0,0,0,0,1,0,0,0,0
"38660","MS4A3",0,0,0,0,0,0,0,0,0,0,0,0
"38661","TRIP12",15198,13762,14847,13726,15295,14716,19504,23491,22239,17363,17398,15382
"38662","TRIP11",3200,2903,3288,2917,3258,3029,4604,5631,5356,4297,4254,3958
"38663","PGAP3",166,155,229,144,137,132,146,143,138,88,89,74
"38664","TRIP10",2052,1930,2167,2066,2263,2196,2011,2440,2030,1744,1850,1671
"38665","ODAD1",4,3,2,4,12,4,5,5,0,4,7,3
"38666","HMGN3",1939,1597,1812,1698,1951,1915,1456,1572,1404,1691,1588,1500
